201511,2.844100671258566
201510,2.843878024340266
201509,2.872607128569372
201508,2.891610791573034
201507,2.928623112585355
201506,2.955750651712894
201505,2.977068833531076
201504,3.020254730966974
201503,3.099646672358915
201502,3.179200592123361
201501,3.271862824627699
201412,3.382136634151508
201411,3.456549920864795
201410,3.505536542938373
201409,3.56357182721931
201408,3.601867198514681
201407,3.633373192520675
201406,3.638808856856339
201405,3.615233765281248
201404,3.580030968078451
201403,3.552918147565631
201402,3.517817511359731
201401,3.473103418435112
201312,3.40497539645709
201311,3.321048656530349
201310,3.252116055797749
201309,3.191238745465061
201308,3.112929213692485
201307,3.023040435803707
201306,2.952889753153025
201305,2.91640513776841
201304,2.921808983922257
201303,2.948756536369809
201302,2.944729613292886
201301,2.93400552422406
201212,2.926650212868748
201211,2.937085927154462
201210,2.962159187227722
201209,2.98319215426069
201208,3.041464113422809
201207,3.157062106733846
201206,3.283632702804442
201205,3.406335999507739
201204,3.527405230276969
201203,3.629904394156568
201202,3.735580691543391
201201,3.844303768466468
201112,3.951713908326608
201111,4.04399595960866
201110,4.109379476092176
201109,4.159350172062872
201108,4.207472882685583
201107,4.234234468925431
201106,4.223100902491864
201105,4.226791112282073
201104,4.257124445615407
201103,4.268132137923099
201102,4.276172447727712
201101,4.272358682545525
201012,4.270300990237833
201011,4.262448542685386
201010,4.262898759135601
201009,4.287222202359045
201008,4.333299125435968
201007,4.379543880680723
201006,4.419568855705699
201005,4.427279345216188
201004,4.387124766461609
201003,4.306801756138598
201002,4.225396897839003
201001,4.110953578000946
200912,3.978192444397708
200911,3.941761270308639
200910,3.929807089706631
200909,3.936082147981689
200908,3.960572990472532
200907,3.975645251544794
200906,3.997127602527144
200905,4.003809587209129
200904,4.020102594202136
200903,4.068434096033638
200902,4.135720110019651
200901,4.192733026927305
200812,4.300413796158074
200811,4.426875334619613
200810,4.484913532120054
200809,4.532989575070238
200808,4.58364732311929
200807,4.629984319456288
200806,4.678728908200877
200805,4.69542138239335
200804,4.715636950158919
200803,4.737318768340737
200802,4.770559659028996
200801,4.796421197490535
200712,4.823601600420937
200711,4.835450135219472
200710,4.860957128226465
200709,4.866565489430479
200708,4.882432590293003
200707,4.898008175577283
200706,4.90169815226726
200705,4.90148503205414
200704,4.913638326128487
200703,4.903733476630158
200702,4.893123428783269
200701,4.875232538095009
200612,4.859858545421017
200611,4.863804699267171
200610,4.862913856776328
200609,4.83313213849461
200608,4.802808058227051
200607,4.757361402708657
200606,4.692164199911454
200605,4.640807556554811
200604,4.598123240870494
200603,4.57672868805489
200602,4.562385966703015
200601,4.573463497067388
200512,4.594477133431023
200511,4.612491785445676
200510,4.621918342222232
200509,4.639479514383404
200508,4.684852141756031
200507,4.743292339239708
200506,4.820262485759854
200505,4.907767380864749
200504,4.958371776469146
200503,4.965741102794992
200502,4.97682391471991
200501,5.010525331723959
200412,5.037201205849834
200411,5.057446881227087
200410,5.078089499478401
200409,5.100155433544335
200408,5.131067521456424
200407,5.121001087889989
200406,5.056169586058488
200405,4.988924164813066
200404,4.948496692285594
200403,4.92177141756032
200402,4.927246509973627
200401,4.928034826919838
200312,4.923160284795297
200311,4.913511333746344
200310,4.898234797925186
200309,4.867643828025521
200308,4.862434204315898
200307,4.868787517669211
200306,4.914290664522358
200305,5.011955000186695
200304,5.099785170016863
200303,5.162254950236644
200302,5.208108622879791
200301,5.256366768243198
200212,5.298105779232208
200211,5.31205816018459
200210,5.339815350820041
200209,5.383356933874669
200208,5.438767301767645
200207,5.4794787569791
200206,5.500814088314431
200205,5.520727025377369
200204,5.520266535866877
200203,5.494256046356388
200202,5.474552605060844
200201,5.485468163186927
200112,5.489074390293155
200111,5.511243804212569
200110,5.564961419930184
200109,5.604127306217809
200108,5.620873348581243
200107,5.648932211457497
200106,5.673276700301987
200105,5.710042767568054
200104,5.714789547104307
200103,5.746160951786582
200102,5.814985776961407
200101,5.904566141333877
200012,5.96680240507014
200011,6.01685240507014
200010,6.054536837304573
200009,6.074844862612599
200008,6.093850457018192
200007,6.11416961611996
200006,6.128933951784295
200005,6.119310525210868
200004,6.072841161241505
200003,6.052513049993485
200002,6.000051159481251
200001,5.917127880129025
199912,5.796693264744409
199911,5.712096098752506
199910,5.625007637214045
199909,5.543517344173751
199908,5.502693168349576
199907,5.472326035482443
199906,5.451047314203721
199905,5.442132978539385
199904,5.451503491359897
199903,5.482553274909681
199902,5.506585839598998
199901,5.540330171582803
199812,5.604316737648317
199811,5.685457763289341
199810,5.768128355854672
199809,5.882077073803389
199808,5.987765718492033
199807,6.06223641446273
199806,6.146278539004854
199805,6.240707443433759
199804,6.330300100776418
199803,6.407787280263596
199802,6.464881317805001
199801,6.536883631281
199712,6.593861103808473
199711,6.631898829240935
199710,6.685278782620889
199709,6.739074586816693
199708,6.766055938798043
199707,6.80066982491193
199706,6.842965978758084
199705,6.855070707362813
199704,6.84433444362655
199703,6.807158452950559
199702,6.754516145258251
199701,6.705522507317244
199612,6.6465675622623
199611,6.62451994321468
199610,6.616008857808857
199609,6.596022494172494
199608,6.58370677510895
199607,6.57429593594811
199606,6.539390341542515
199605,6.531087194689367
199604,6.564573944781381
199603,6.614713775964692
199602,6.69168273682839
199601,6.814574128769782
199512,6.954749952945606
199511,7.110089513385166
199510,7.238594275289927
199509,7.341396473092124
199508,7.413751489814532
199507,7.468405670416539
199506,7.519949376710244
199505,7.584339986100853
199504,7.608806493277888
199503,7.573783257931998
199502,7.500267679688732
199501,7.398882052158369
199412,7.27634625462257
199411,7.148280870007185
199410,6.984014386490701
199409,6.835579221655537
199408,6.729358775435092
199407,6.66344716530609
199406,6.6048373750963
199405,6.569005207264132
199404,6.526587624846548
199403,6.492684966863799
199402,6.507149497756249
199401,6.573254760914144
199312,6.661878886788269
199311,6.766614992787534
199310,6.868749974472516
199309,6.976573234545776
199308,7.083752721725261
199307,7.181829644802185
199306,7.275376098348639
199305,7.358739734712275
199304,7.438999807972349
199303,7.52478901876156
199302,7.60425038119775
199301,7.642129694866539
199212,7.669847065215487
199211,7.707171319908164
199210,7.73206458453827
199209,7.764071910545595
199208,7.825816832290517
199207,7.907493488967175
199206,7.974710272183956
199205,8.007437544911228
199204,8.031941041414724
199203,8.056988660462343
199202,8.06196289675237
199201,8.093869586553796
199112,8.144261527945737
199111,8.208768853953062
199110,8.280780263596053
199109,8.365279711516553
199108,8.435701116198826
199107,8.462967183464894
199106,8.46337843887615
199105,8.483329487827202
199104,8.520923893421607
199103,8.548126690624402
199102,8.564717783741811
199101,8.581976314684553
199012,8.553282175490413
199011,8.527542248750489
199010,8.485892065600304
199009,8.431797660005898
199008,8.362045855746086
199007,8.301701374140732
199006,8.283875866315224
199005,8.312695380134739
199004,8.335282792722152
199003,8.366779296218656
199002,8.401149925589285
199001,8.433712678625724
198912,8.491148576061622
198911,8.577648576061621
198910,8.653965425878472
198909,8.735247477160522
198908,8.824566875153833
198907,8.902861189535102
198906,8.973532518206431
198905,9.047804912478824
198904,9.057053164227076
198903,9.026735438474571
198902,8.97031585805499
198901,8.956186303399118
198812,8.971032457245274
198811,8.966945316316027
198810,9.01258267895339
198809,9.06622919909991
198808,9.059635792506501
198807,9.007347863044659
198806,8.96346674416354
198805,8.94671849241529
198804,8.871370507067303
198803,8.763590786787582
198802,8.67967774330932
198801,8.598937816569395
198712,8.487018420176314
198711,8.363556881714779
198710,8.266891441891444
198709,8.113521478521479
198708,7.939235764235764
198707,7.808641358641358
198706,7.726904761904763
198705,7.645950715950717
198704,7.538747918747919
198703,7.516218614718615
198702,7.622186594107647
198701,7.764970476891531
198612,7.930721392642446
198611,8.137661031950506
198610,8.36734634663582
198609,8.591623122491542
198608,8.817705373573794
198607,9.061564847433267
198606,9.305620791489211
198605,9.572742003610426
198604,9.876661417529839
198603,10.21716091802934
198602,10.4871993795678
198601,10.68134628529365
198512,10.84452394097131
198511,11.00016882240567
198510,11.14798442785285
198509,11.28584972045498
198508,11.43419684244055
198507,11.63815122139493
198506,11.86454815779187
198505,12.09384885709257
198504,12.21720200394571
198503,12.28762824437195
198502,12.29813720909144
198501,12.31974893070316
198412,12.3527159636702
198411,12.37027669241514
198410,12.37154389889287
198409,12.34463247698145
198408,12.30793471250336
198407,12.21989123424249
198406,12.04464314899441
198405,11.82068710503836
198404,11.5938479441992
198403,11.43873590406542
198402,11.32311205423105
198401,11.22165070855917
198312,11.12843059533906
198311,11.02540572547209
198310,10.98096038134253
198309,11.01855378793594
198308,11.10581486019701
198307,11.23926604669168
198306,11.43377653620217
198305,11.61145136137699
198304,11.82983963976527
198303,12.0649199073238
198302,12.34079690472253
198301,12.59798718812334
198212,12.81522328535944
198211,13.03166073679689
198210,13.35029000226826
198209,13.61941820739647
198208,13.78110318908145
198207,13.8442500422283
198206,13.79882713180539
198205,13.77412433460259
198204,13.77056206354032
198203,13.71815946613773
198202,13.66194244644245
198201,13.50220496170496
198112,13.36154761904762
198111,13.27807579675227
198110,13.14216282083929
198109,12.88487344354992
198108,12.60289542157189
198107,12.30066598434246
198106,12.01025805893453
198105,11.81033298400946
198104,11.64090990708638
198103,11.57497584115231
198102,11.53245651836983
198101,11.36267019358351
198012,11.2073734902868
198011,11.04622516492795
198010,10.85224943477575
198009,10.66632930227667
198008,10.48466024669457
198007,10.32550273753706
198006,10.2243255813599
198005,10.1766332736676
198004,10.07840799894232
198003,9.896170236704563
198002,9.639363154897479
198001,9.393595764393247
197912,9.262018841316323
197911,9.1564419182394
197910,9.030943556951565
197909,8.925041459049467
197908,8.871543835391661
197907,8.846287982548851
197906,8.813099504360375
197905,8.775517086777956
197904,8.709876061136931
197903,8.644459977220846
197902,8.584731927492797
197901,8.521575639336508
197812,8.444829052589922
197811,8.365009214533243
197810,8.289855368379396
197809,8.210954269478297
197808,8.150375674160573
197807,8.086626334255625
197806,8.008657802787091
197805,7.954630163759455
197804,7.900763863393154
197803,7.858924398510211
197802,7.822028516614329
197801,7.785993855961819
197712,7.750218405638003
197711,7.731192627154184
197710,7.718342685142074
197709,7.711323020784834
197708,7.721035833277907
197707,7.727295428679297
197706,7.743807145994102
197705,7.770781659765355
197704,7.761677133655394
197703,7.775265700483091
