198205,16.84
198204,16.92
198203,16.92
198202,16.83
198201,16.81
198112,16.78
198111,16.73
198110,16.71
198109,16.65
198108,16.71
198107,16.7
198106,16.78
198105,16.83
198104,16.88
198103,16.88
198102,16.89
198101,16.96
198012,16.98
198011,17.06
198010,17.12
198009,17.19
198008,17.22
198007,17.21
198006,17.09
198005,17.13
198004,17.18
198003,17.23
198002,17.34
198001,17.43
197912,17.53
197911,17.56
197910,17.59
197909,17.57
197908,17.57
197907,17.58
197906,17.57
197905,17.6
197904,17.69
197903,17.73
197902,17.77
197901,17.8
197812,17.82
197811,17.83
197810,17.87
197809,17.96
197808,17.95
197807,17.93
197806,17.92
197805,17.97
197804,18.02
197803,18.01
197802,18.01
197801,17.93
197712,17.89
197711,17.72
197710,17.61
197709,17.44
197708,17.3
197707,17.2
197706,17.09
197705,16.97
197704,16.85
197703,16.76
